frame,openness,energy
1152,7.4004,0.221855
1153,7.8146,0.225979
1154,7.5438,0.223519
1155,7.7296,0.224125
1156,7.4318,0.234233
1157,7.3650,0.232907
1158,7.9266,0.306782
1159,8.0518,0.315107
1160,8.3969,0.306449
1161,8.2839,0.296422
1162,7.6306,0.232045
1163,5.7710,0.222185
1164,5.2714,0.224043
1165,3.5448,0.227756
1166,4.8882,0.205080
1167,6.8352,0.192561
1168,7.4496,0.192187
1169,7.0560,0.190001
1170,6.6865,0.181453
1171,7.6013,0.212529
1172,7.3916,0.272141
1173,7.4345,0.274618
1174,7.7472,0.275614
1175,7.5753,0.245793
1176,8.0220,0.171645
1177,8.2233,0.164399
1178,8.4125,0.163837
1179,7.7933,0.159747
1180,7.1196,0.206670
1181,6.8273,0.249767
1182,7.1976,0.263436
1183,7.2881,0.271202
1184,7.0291,0.242965
1185,7.7779,0.204852
1186,7.5296,0.189679
1187,7.3536,0.189589
1188,6.9040,0.181148
1189,7.5115,0.242371
1190,7.4502,0.279814
1191,7.2006,0.287023
1192,7.4170,0.297246
1193,7.5749,0.251824
1194,7.7945,0.217247
1195,7.7935,0.216471
1196,7.7705,0.209081
1197,7.8443,0.208283
1198,7.7136,0.268920
1199,7.7779,0.281422
1200,7.7973,0.274965
1201,7.6593,0.271745
1202,7.6130,0.205732
1203,7.9145,0.173017
1204,7.9878,0.177957
1205,8.0197,0.177022
1206,7.8303,0.175436
1207,7.3845,0.245812
1208,7.0517,0.274774
1209,7.0439,0.292627
1210,7.0148,0.302025
1211,7.3910,0.262771
1212,7.5912,0.300631
1213,7.7324,0.288127
1214,7.6373,0.284240
1215,7.3797,0.276197
1216,7.6004,0.270093
1217,7.3491,0.267391
1218,7.5283,0.257218
1219,7.7262,0.249293
1220,7.8337,0.160769
1221,7.8156,0.146288
1222,8.1335,0.148232
1223,8.3993,0.147235
1224,8.0274,0.156314
1225,7.8486,0.162133
1226,6.8220,0.155616
1227,7.0122,0.151743
1228,7.2381,0.136966
1229,7.3376,0.173277
1230,7.5275,0.240116
1231,8.0776,0.241174
1232,7.7889,0.240394
1233,7.4290,0.201896
1234,6.9347,0.189538
1235,7.2787,0.212936
1236,7.3649,0.240110
1237,7.4280,0.257882
1238,7.6604,0.237289
1239,7.8832,0.265951
1240,7.6295,0.265223
1241,7.3984,0.282633
1242,7.0540,0.270558
1243,6.9468,0.243775
1244,6.7373,0.260182
1245,7.1596,0.260716
1246,7.4455,0.269060
1247,7.6699,0.269563
1248,7.7425,0.261264
1249,7.7944,0.254440
1250,7.8554,0.248921
1251,7.4058,0.240063
1252,7.2489,0.299097
1253,7.1339,0.297235
1254,7.2860,0.302893
1255,7.3439,0.308521
1256,7.7310,0.234239
1257,7.6323,0.224319
1258,7.1471,0.220225
1259,6.9444,0.216174
1260,6.8438,0.222890
1261,7.0354,0.237787
1262,7.4034,0.250742
1263,7.3512,0.261160
1264,7.2649,0.274060
1265,7.2625,0.296967
1266,7.5328,0.308858
1267,7.6072,0.308542
1268,7.6022,0.297298
1269,7.3719,0.279207
1270,7.3121,0.270573
1271,7.4066,0.266755
1272,7.4060,0.270359
1273,7.3437,0.261049
1274,7.5193,0.248947
1275,7.0458,0.249204
1276,6.9916,0.244259
1277,7.2115,0.243244
1278,7.4131,0.248699
1279,7.2406,0.303707
1280,7.1203,0.305767
1281,7.0903,0.296241
1282,7.2186,0.275533
1283,7.2243,0.189022
1284,7.5255,0.185649
1285,7.6222,0.195784
1286,7.7617,0.216892
1287,7.7082,0.241987
1288,7.5387,0.241978
1289,7.4415,0.236566
1290,7.3647,0.223831
1291,7.3526,0.204343
1292,7.7584,0.264402
1293,7.8962,0.269095
1294,7.6969,0.267665
1295,7.5209,0.265102
1296,7.8594,0.193629
1297,8.1064,0.187123
1298,8.1394,0.192637
1299,7.1267,0.206545
1300,7.1166,0.219444
1301,7.5718,0.291576
1302,7.8737,0.288613
1303,7.3403,0.275339
1304,7.2988,0.264176
1305,6.8757,0.204208
1306,6.6111,0.212272
1307,6.8181,0.222009
1308,7.5219,0.225790
1309,7.9373,0.202070
1310,7.9962,0.189536
1311,7.8031,0.180292
1312,7.1750,0.175302
1313,6.9859,0.165187
1314,6.7654,0.234735
1315,6.4865,0.262319
1316,6.6775,0.256881
1317,7.3444,0.253997
1318,7.9068,0.180910
1319,7.9000,0.145129
1320,7.2850,0.153434
1321,6.8801,0.166125
1322,7.0516,0.175769
1323,6.6785,0.247495
1324,6.3145,0.268416
1325,6.5480,0.279394
1326,6.5306,0.292878
1327,6.6700,0.240364
1328,7.3211,0.229424
1329,7.4701,0.226580
1330,7.4985,0.218003
1331,7.6027,0.214149
1332,7.5363,0.199885
1333,7.4477,0.199593
1334,7.5435,0.214296
1335,7.3271,0.240129
1336,7.3335,0.267890
1337,7.0156,0.330439
1338,7.1737,0.335745
1339,7.5530,0.317547
1340,7.4777,0.299776
1341,6.9002,0.244865
1342,6.6618,0.233234
1343,6.6557,0.244925
1344,7.1491,0.253648
1345,7.3180,0.242861
1346,6.8099,0.238101
1347,6.8306,0.229428
1348,6.7879,0.214975
1349,7.3341,0.197926
1350,7.7218,0.262147
1351,7.8259,0.267925
1352,7.7865,0.269181
1353,7.8366,0.276781
1354,7.9004,0.214164
1355,7.8206,0.206620
1356,7.7770,0.229189
1357,7.7594,0.239689
1358,7.6946,0.241040
1359,7.6231,0.244419
1360,7.7098,0.236737
1361,7.9171,0.239404
1362,8.0380,0.245273
1363,8.1518,0.270315
1364,7.6992,0.296354
1365,8.0235,0.284316
1366,8.1033,0.282892
1367,8.1952,0.253887
1368,8.6492,0.220180
1369,8.6789,0.218702
1370,8.3476,0.217984
1371,8.3200,0.222193
1372,8.1929,0.261252
1373,7.7694,0.290749
1374,7.7117,0.285721
1375,7.5964,0.283698
1376,7.6373,0.242157
1377,7.6028,0.242409
1378,7.2446,0.246529
1379,7.3822,0.247681
1380,7.6026,0.247795
1381,7.5222,0.213527
1382,7.6744,0.204217
1383,7.7100,0.199293
1384,7.9758,0.192204
1385,8.0609,0.183288
1386,8.2449,0.266648
1387,7.9662,0.271283
1388,7.8725,0.273005
1389,7.7020,0.271834
1390,8.3416,0.188397
1391,7.9161,0.175804
1392,7.5780,0.169120
1393,7.7224,0.164552
1394,7.7699,0.170461
1395,7.6675,0.255504
1396,7.3557,0.266141
1397,7.4585,0.282581
1398,7.3281,0.284003
1399,7.4107,0.218897
1400,7.2683,0.214796
1401,7.0612,0.207239
1402,6.9663,0.203992
1403,7.1589,0.196113
1404,7.6061,0.202845
1405,7.6770,0.228355
1406,7.7323,0.243903
1407,7.4587,0.258205
1408,7.6596,0.309797
1409,7.6326,0.301267
1410,7.7855,0.297702
1411,7.5678,0.297966
1412,7.5439,0.267482
1413,7.0944,0.260269
1414,6.8854,0.255032
1415,6.9231,0.252748
1416,7.0225,0.222067
1417,7.4201,0.217693
1418,7.3546,0.207212
1419,7.4801,0.195003
1420,7.2893,0.190120
1421,7.5907,0.222741
1422,7.3837,0.269305
1423,7.3819,0.277284
1424,7.2709,0.283097
1425,7.4484,0.256468
1426,7.7309,0.209841
1427,7.8052,0.202189
1428,7.6312,0.203254
1429,7.9673,0.197475
1430,7.2010,0.208854
1431,6.5863,0.209977
1432,6.4780,0.210225
1433,6.3507,0.220720
1434,6.0648,0.213552
1435,7.4977,0.285335
1436,7.6835,0.279716
1437,7.0502,0.271149
1438,7.0701,0.267613
1439,6.9068,0.193509
1440,7.1965,0.200331
1441,7.2503,0.220772
1442,7.2018,0.217463
1443,7.0440,0.205254
1444,7.3757,0.278558
1445,7.3627,0.279906
1446,7.7607,0.293905
1447,7.7695,0.299714
1448,7.6788,0.259921
1449,7.8074,0.260424
1450,7.7484,0.263994
1451,7.8087,0.272298
1452,7.7839,0.247256
1453,7.8059,0.239496
1454,7.0636,0.218681
1455,7.2068,0.202085
1456,7.0314,0.186062
1457,8.2510,0.237369
1458,7.6776,0.257951
1459,7.2997,0.265663
1460,7.1363,0.270136
1461,7.1924,0.218602
1462,7.4335,0.205619
1463,7.3924,0.213794
1464,7.6929,0.231407
1465,8.1211,0.238565
1466,7.7988,0.302890
1467,7.6639,0.306777
1468,7.5483,0.295507
1469,7.3691,0.291612
1470,7.3334,0.220858
1471,7.6648,0.204755
1472,7.4943,0.204489
1473,7.2358,0.191065
1474,7.3857,0.171965
1475,8.0162,0.244245
1476,7.6714,0.263609
1477,7.7809,0.278422
1478,7.7672,0.294543
1479,7.8070,0.239650
1480,7.9286,0.219047
1481,8.0433,0.219230
1482,7.9482,0.220368
1483,7.7106,0.225634
1484,7.4356,0.258143
1485,7.2612,0.257480
1486,7.3480,0.259240
1487,7.3083,0.252808
1488,7.6488,0.257033
1489,7.9859,0.282798
1490,7.8545,0.273958
1491,7.8054,0.267521
1492,7.7924,0.226871
1493,7.8331,0.179497
1494,7.4862,0.182011
1495,7.5208,0.194575
1496,7.5851,0.205424
1497,7.9602,0.212686
1498,8.1377,0.217276
1499,8.2052,0.219610
